location_name,location_code,week_start,pda_water_ng_ml,tda_water_ng_ml,pn_total_cells_l,pn_seriata_cells_l,alexandrium_cells_l,dinophysis_cells_l,total_phyto_cells_l,insitu_sst_c,insitu_chl_mg_m3,nitrate_um,silicate_um,n_samples,hazard_truth_status,insitu_physical_status
Morro Bay Front Bay,MBF,2025-10-20,,,21856.1465,0.0,0.0,1066.1534,147662.25,14.4,3.68,,,1,partial,has
Morro Bay Front Bay,MBF,2025-10-27,,,2132.3069,2132.3069,0.0,0.0,21323.0684,14.9,1.11,,,1,partial,has
Morro Bay Front Bay,MBF,2025-11-03,,,0.0,0.0,0.0,0.0,20256.916,13.9,1.57,,,1,partial,has
Morro Bay Front Bay,MBF,2025-11-10,,,0.0,0.0,0.0,0.0,11727.6875,14.9,1.3,,,1,partial,has
Morro Bay Front Bay,MBF,2025-11-17,,,0.0,0.0,0.0,0.0,17058.4551,14.8,1.48,,,1,partial,has
Morro Bay Front Bay,MBF,2025-11-24,,,0.0,0.0,0.0,0.0,15459.2246,15.5,2.08,,,1,partial,has
Morro Bay Front Bay,MBF,2025-12-01,,,3198.4604,3198.4604,0.0,1066.1534,79428.4297,14.8,1.31,,,1,partial,has
Morro Bay Front Bay,MBF,2025-12-08,,,4797.6904,0.0,0.0,0.0,17591.5312,15.0,0.59,,,1,partial,has
Morro Bay Front Bay,MBF,2025-12-15,,,6396.9204,6396.9204,0.0,0.0,45844.5859,14.3,1.36,,,1,partial,has
Morro Bay Front Bay,MBF,2025-12-22,,,6396.9209,0.0,0.0,0.0,31451.5273,14.6,1.38,,,1,partial,has
Morro Bay Front Bay,MBF,2025-12-29,,,1066.1534,1066.1534,0.0,0.0,9595.3809,14.1,0.67,,,1,partial,has
Morro Bay Front Bay,MBF,2026-01-05,,,0.0,0.0,0.0,0.0,9062.3047,15.7,0.73,,,1,partial,has
Morro Bay Front Bay,MBF,2026-01-12,,,0.0,0.0,0.0,0.0,11727.6875,14.0,0.95,,,1,partial,has
Morro Bay Front Bay,MBF,2026-01-19,,,,,,,,14.4,0.84,,,1,none,has
Morro Bay Front Bay,MBF,2026-01-26,,,2665.3835,0.0,0.0,0.0,234553.7656,13.3,1.54,,,1,partial,has
Morro Bay Front Bay,MBF,2026-02-02,,,0.0,0.0,0.0,0.0,15992.3018,14.7,1.05,,,1,partial,has
Morro Bay Front Bay,MBF,2026-02-09,,,1599.2302,0.0,0.0,0.0,19190.7617,14.1,1.5,,,1,partial,has
Morro Bay Front Bay,MBF,2026-02-16,,,0.0,0.0,0.0,0.0,7463.0742,14.1,0.81,,,1,partial,has
Morro Bay Front Bay,MBF,2026-02-23,,,0.0,0.0,0.0,0.0,5330.7671,14.9,1.09,,,1,partial,has
Morro Bay Front Bay,MBF,2026-03-02,,,34116.9102,0.0,0.0,0.0,103416.8828,12.6,0.77,,,1,partial,has
Morro Bay Front Bay,MBF,2026-03-09,,,1066.1534,0.0,0.0,0.0,39980.7539,13.4,1.46,,,1,partial,has
Morro Bay Front Bay,MBF,2026-03-16,,,78362.2812,45311.5234,0.0,0.0,1082678.875,13.1,11.97,,,1,partial,has
Morro Bay Front Bay,MBF,2026-03-23,,,74630.7402,47443.8281,0.0,0.0,689268.1875,14.6,1.09,,,1,partial,has
Morro Bay Front Bay,MBF,2026-03-30,,,8529.2276,7996.1509,0.0,0.0,18124.6094,14.3,7.85,,,1,partial,has
Morro Bay Front Bay,MBF,2026-04-06,,,0.0,0.0,0.0,0.0,4264.6138,15.9,4.1,,,1,partial,has
Morro Bay Front Bay,MBF,2026-04-13,,,1066.1534,0.0,0.0,0.0,5330.7671,13.4,2.26,,,1,partial,has
Morro Bay Front Bay,MBF,2026-04-20,,,15992.3018,1066.1534,0.0,0.0,178047.625,14.73,4.43,,,1,partial,has
Morro Bay Front Bay,MBF,2026-04-27,,,22922.2993,14926.1484,0.0,0.0,53307.6719,13.17,2.1,,,1,partial,has
Morro Bay Front Bay,MBF,2026-05-04,,,17591.5312,0.0,0.0,0.0,270269.9062,13.47,4.07,,,1,partial,has
Morro Bay Front Bay,MBF,2026-05-11,,,0.0,0.0,0.0,0.0,714855.875,12.08,9.01,,,1,partial,has
Morro Bay Front Bay,MBF,2026-05-18,,,27719.989299999997,26653.8359,0.0,0.0,2927657.5,12.2,7.66,,,1,partial,has
Morro Bay Front Bay,MBF,2026-05-25,,,0.0,0.0,0.0,0.0,6929.9976,13.7,2.46,,,1,partial,has
Monterey Wharf,MW,2005-05-30,,,46363.0,44563.0,0.0,225.0,,14.6,7.47,,,1,partial,has
Monterey Wharf,MW,2010-11-08,0.0037,,19916.0,19754.0,,,,13.65,9.511,,10.18,1,has,has
Monterey Wharf,MW,2010-11-15,0.0031,,12796.0,10156.0,,,,12.25,12.342,,15.08,1,has,has
Monterey Wharf,MW,2010-11-22,0.0113,,47972.0,37275.0,,,,10.6,7.592,,8.88,1,has,has
Monterey Wharf,MW,2010-11-29,0.0101,,15064.0,12218.0,,,,10.25,7.346,,13.54,1,has,has
Monterey Wharf,MW,2010-12-06,,,90564.0,58923.0,,,,11.8,18.332,,6.22,1,partial,has
Monterey Wharf,MW,2010-12-13,0.0059,,7373.0,5899.0,,,,11.95,10.475,,10.04,1,has,has
Monterey Wharf,MW,2010-12-20,,,205.0,205.0,,,,11.95,6.236,,6.04,1,partial,has
Monterey Wharf,MW,2010-12-27,0.0004,,0.0,0.0,,,,12.2,11.244,,6.68,1,has,has
Monterey Wharf,MW,2011-01-03,0.0013,,0.0,0.0,,,,11.4,6.846,,11.72,1,has,has
Monterey Wharf,MW,2011-01-10,0.0009,,0.0,,,,,11.3,5.2674,,16.76,1,has,has
Monterey Wharf,MW,2011-01-17,,,0.0,0.0,,,,10.5,6.672,,11.43,1,partial,has
Monterey Wharf,MW,2011-01-24,0.0004,,0.0,0.0,,,,10.9,8.28,,11.24,1,has,has
Monterey Wharf,MW,2011-01-31,0.0003,,0.0,0.0,,,,11.83,2.831,,8.2,1,has,has
Monterey Wharf,MW,2011-02-07,,,7321.0,6479.0,,,,11.38,10.994,,2.6,1,partial,has
Monterey Wharf,MW,2011-02-14,,,14700.0,14272.0,,,,11.2,24.045,,9.59,1,partial,has
Monterey Wharf,MW,2011-02-21,1.0606,,17429.0,17429.0,,,,12.05,7.648,,7.12,1,has,has
Monterey Wharf,MW,2011-02-28,,,27495.0,25553.0,,,,12.05,8.885,,7.96,1,partial,has
Monterey Wharf,MW,2011-03-07,,,98965.0,98965.0,,,,13.0,16.82,,4.68,1,partial,has
Monterey Wharf,MW,2011-03-14,,,27216.0,26579.0,,,,12.75,40.312,,10.09,1,partial,has
Monterey Wharf,MW,2011-03-21,0.0716,,6246.0,6246.0,,,,11.65,12.936,,6.6,1,has,has
Monterey Wharf,MW,2011-03-28,0.004,,1293.0,1293.0,,,,14.55,8.32,,9.01,1,has,has
Monterey Wharf,MW,2011-04-04,0.0027,,0.0,0.0,,,,13.5,22.701,,8.39,1,has,has
Monterey Wharf,MW,2011-04-11,0.0006,,2143.0,1715.0,,,,13.7,14.069,,5.83,1,has,has
Monterey Wharf,MW,2011-04-18,0.0009,,13911.0,11789.0,,,,12.9,11.074,,5.13,1,has,has
Monterey Wharf,MW,2011-04-25,0.0031,,12102.0,7910.0,,,,11.9,8.276,,3.83,1,has,has
Monterey Wharf,MW,2011-05-02,0.0006,,4166.0,2637.0,,,,13.55,7.7514,,9.64,1,has,has
Monterey Wharf,MW,2011-05-09,,,1655.0,1655.0,,,,11.5,5.075,,22.48,1,partial,has
Monterey Wharf,MW,2011-06-13,0.0025,,420.0,420.0,,,,14.8,3.654,,7.02,1,has,has
Monterey Wharf,MW,2011-06-27,0.0158,,18320.0,14082.0,,,,14.6,9.026,,3.82,1,has,has
Monterey Wharf,MW,2011-12-05,,,67574.0,66358.0,0.0,0.0,,10.1,23.23,,10.15,1,partial,has
Monterey Wharf,MW,2011-12-12,0.0007,,1234.0,1234.0,0.0,0.0,,12.0,7.75,,5.52,1,has,has
Monterey Wharf,MW,2011-12-19,0.0004,,1717.0,1717.0,0.0,0.0,,11.9,6.33,,10.42,1,has,has
Monterey Wharf,MW,2011-12-26,0.0003,,166.0,166.0,0.0,0.0,,12.1,12.26,,8.55,1,has,has
Monterey Wharf,MW,2012-01-02,,,750.0,375.0,0.0,30.0,,11.7,9.98,,8.73,1,partial,has
Monterey Wharf,MW,2012-01-09,0.0003,,386.0,386.0,0.0,0.0,,11.4,7.0,,9.66,1,has,has
Monterey Wharf,MW,2012-01-16,0.0005,,0.0,0.0,0.0,0.0,,11.1,7.26,,6.97,1,has,has
Monterey Wharf,MW,2012-01-23,0.0002,,0.0,0.0,0.0,0.0,,12.0,5.39,,11.71,1,has,has
Monterey Wharf,MW,2012-01-30,0.0,,365.0,0.0,0.0,0.0,,12.1,7.26,,11.75,1,has,has
Monterey Wharf,MW,2012-02-06,0.0005,,179.0,0.0,0.0,0.0,,12.3,6.0,,8.59,1,has,has
Monterey Wharf,MW,2012-02-13,0.0003,,0.0,0.0,0.0,0.0,,11.4,4.2,,11.9,1,has,has
Monterey Wharf,MW,2012-02-20,0.0002,,0.0,0.0,0.0,0.0,,12.9,3.72,,11.8,1,has,has
Monterey Wharf,MW,2012-02-27,0.0002,,180.0,180.0,0.0,0.0,,10.3,6.28,,33.95,1,has,has
Monterey Wharf,MW,2012-03-05,0.0007,,3352.0,2346.0,0.0,0.0,,10.1,21.73,,7.46,1,has,has
Monterey Wharf,MW,2012-03-12,0.0002,,100.0,100.0,0.0,342.0,,11.8,9.17,,12.25,1,has,has
Monterey Wharf,MW,2012-03-19,0.0003,,0.0,0.0,0.0,0.0,,13.3,5.48,,14.15,1,has,has
Monterey Wharf,MW,2012-04-02,0.0,,0.0,0.0,0.0,0.0,,11.7,6.74,,16.4,1,has,has
Monterey Wharf,MW,2012-04-09,0.0002,,189.0,189.0,0.0,100.0,,11.9,7.11,,10.45,1,has,has
Monterey Wharf,MW,2012-04-16,0.0003,,0.0,0.0,0.0,0.0,,13.5,3.88,,3.62,1,has,has
Monterey Wharf,MW,2012-04-23,0.0362,,51015.0,21942.0,0.0,0.0,,13.2,20.37,,6.87,1,has,has
Monterey Wharf,MW,2012-04-30,0.1161,,75164.0,48105.0,0.0,0.0,,13.0,17.01,,7.28,1,has,has
Monterey Wharf,MW,2012-05-07,0.4343,,47788.0,37227.0,0.0,1.0,,13.2,26.77,,1.38,1,has,has
Monterey Wharf,MW,2012-05-14,0.2277,,36450.0,35648.0,0.0,1.0,,11.7,13.82,,10.35,1,has,has
Monterey Wharf,MW,2012-05-21,0.2131,,57489.0,48233.0,0.0,0.0,,13.2,55.59,,1.83,1,has,has
Monterey Wharf,MW,2012-06-04,0.0196,,11515.0,3892.0,0.0,0.0,,12.2,10.94,,23.1,1,has,has
Monterey Wharf,MW,2012-06-11,0.0032,,13594.0,7191.0,0.0,0.0,,12.0,5.93,,28.7,1,has,has
Monterey Wharf,MW,2012-06-18,0.0011,,10713.0,6203.0,0.0,100.0,,13.0,42.66,,12.0,1,has,has
Monterey Wharf,MW,2012-06-25,0.0004,,2161.0,1668.0,0.0,0.0,,14.6,3.73,,4.32,1,has,has
Monterey Wharf,MW,2012-07-02,0.0043,,5016.0,4013.0,0.0,167.0,,15.9,22.12,,3.38,1,has,has
Monterey Wharf,MW,2012-07-09,0.0139,,26922.0,25894.0,0.0,10.0,,13.5,21.42,,6.52,1,has,has
Monterey Wharf,MW,2012-07-16,0.0194,,17613.0,15834.0,0.0,0.0,,13.0,26.34,,11.9,1,has,has
Monterey Wharf,MW,2012-07-23,1.2337,,157965.0,150859.0,0.0,10.0,,13.9,19.99,,4.47,1,has,has
Monterey Wharf,MW,2012-07-30,0.8799,,73027.0,72370.0,0.0,200.0,,14.8,9.41,,10.64,1,has,has
Monterey Wharf,MW,2012-08-06,2.8745,,210377.0,196156.0,0.0,1707.0,,15.1,31.98,,1.59,1,has,has
Monterey Wharf,MW,2012-08-13,2.3184,,210685.0,208579.0,0.0,200.0,,14.8,40.16,,1.61,1,has,has
Monterey Wharf,MW,2012-08-20,,,153496.0,151961.0,0.0,100.0,,14.2,41.19,,,1,partial,has
Monterey Wharf,MW,2012-08-27,0.5057,,46359.0,42187.0,0.0,439.0,,14.7,9.71,,3.88,1,has,has
Monterey Wharf,MW,2012-09-03,0.0254,,6964.0,4215.0,183.0,1649.0,,14.6,9.57,,2.84,1,has,has
Monterey Wharf,MW,2012-09-10,0.0924,,33387.0,28860.0,0.0,755.0,,15.2,10.3,,16.24,1,has,has
Monterey Wharf,MW,2012-09-17,0.7385,,54431.0,50399.0,0.0,916.0,,15.2,15.37,,2.89,1,has,has
Monterey Wharf,MW,2012-09-24,0.0959,,15366.0,14418.0,0.0,190.0,,14.4,9.61,,10.24,1,has,has
Monterey Wharf,MW,2012-10-01,0.0111,,0.0,0.0,0.0,2186.0,,16.1,14.88,,8.14,1,has,has
Monterey Wharf,MW,2012-10-08,0.0032,,0.0,0.0,0.0,190.0,,16.6,7.81,,10.94,1,has,has
Monterey Wharf,MW,2012-10-15,0.0015,,100.0,100.0,0.0,424.0,,16.1,11.19,,9.09,1,has,has
Monterey Wharf,MW,2012-10-22,0.004,,716.0,716.0,0.0,358.0,,14.1,4.33,,11.85,1,has,has
Monterey Wharf,MW,2012-10-29,0.1053,,61578.0,61270.0,0.0,183.0,,14.9,8.76,,8.77,1,has,has
Monterey Wharf,MW,2012-11-05,0.7665,,62312.0,61540.0,0.0,0.0,,15.1,9.59,,6.29,1,has,has
Monterey Wharf,MW,2012-11-12,1.3218,,176206.0,175677.0,0.0,0.0,,13.1,18.28,,2.41,1,has,has
Monterey Wharf,MW,2012-11-19,0.2095,,28924.0,28924.0,0.0,0.0,,15.2,2.61,,9.99,1,has,has
Monterey Wharf,MW,2012-11-26,0.0791,,10128.0,9940.0,0.0,375.0,,14.6,5.98,,7.56,1,has,has
Monterey Wharf,MW,2012-12-03,0.0054,,0.0,0.0,0.0,0.0,,15.0,4.45,,12.55,1,has,has
Monterey Wharf,MW,2012-12-10,0.0006,,0.0,0.0,0.0,0.0,,13.8,7.25,,8.73,1,has,has
Monterey Wharf,MW,2012-12-17,0.0004,,0.0,0.0,0.0,0.0,,11.95,5.56,,6.17,1,has,has
Monterey Wharf,MW,2013-01-07,0.0004,,1620.0,729.0,0.0,0.0,,12.0,6.58,,11.15,1,has,has
Monterey Wharf,MW,2013-01-14,0.0005,,180.0,180.0,0.0,0.0,,10.1,3.4,,18.91,1,has,has
Monterey Wharf,MW,2013-01-21,0.0003,,675.0,675.0,0.0,0.0,,11.4,3.53,,6.25,1,has,has
Monterey Wharf,MW,2013-01-28,0.0003,,0.0,0.0,0.0,0.0,,11.3,4.51,,8.07,1,has,has
Monterey Wharf,MW,2013-02-04,0.0007,,2572.0,2572.0,50.0,0.0,,11.3,3.98,,9.91,1,has,has
Monterey Wharf,MW,2013-02-11,0.0009,,0.0,,0.0,0.0,,10.9,7.31,,8.24,1,has,has
Monterey Wharf,MW,2013-02-18,0.0006,,6481.0,6481.0,50.0,0.0,,10.7,6.95,,14.53,1,has,has
Monterey Wharf,MW,2013-02-25,0.01,,63919.0,63919.0,50.0,50.0,,11.7,13.4,,3.57,1,has,has
Monterey Wharf,MW,2013-03-04,0.0008,,10503.0,9432.0,0.0,0.0,,11.1,7.77,,15.13,1,has,has
Monterey Wharf,MW,2013-03-11,0.004,,51658.0,46079.0,50.0,100.0,,11.3,12.48,,13.28,1,has,has
Monterey Wharf,MW,2013-03-25,0.0035,,331583.0,291028.0,0.0,922.0,,12.3,28.96,,2.82,1,has,has
Monterey Wharf,MW,2013-04-01,0.0005,,101388.0,95163.0,0.0,0.0,,14.3,13.82,,1.25,1,has,has
Monterey Wharf,MW,2013-04-08,0.0005,,142886.0,130855.0,0.0,300.0,,13.0,22.83,,4.4,1,has,has
Monterey Wharf,MW,2013-04-15,0.0049,,201409.5,166219.5,0.0,289.5,,11.7,27.15,,7.029999999999999,2,has,has
Monterey Wharf,MW,2013-04-29,0.0042,,587276.0,515746.0,0.0,50.0,,12.4,66.59,,3.63,1,has,has
Monterey Wharf,MW,2013-05-06,,,456544.0,325014.0,0.0,0.0,,13.0,81.4,,10.62,1,partial,has
Monterey Wharf,MW,2013-05-13,0.004,,247176.0,179441.0,0.0,50.0,,13.8,29.92,,2.11,1,has,has
Monterey Wharf,MW,2013-05-20,0.0061,,608780.0,468517.0,0.0,100.0,,13.1,44.91,,0.72,1,has,has
Monterey Wharf,MW,2013-05-27,0.0127,,732225.0,623778.0,0.0,429.0,,14.7,87.57,,4.64,1,has,has
Monterey Wharf,MW,2013-06-03,0.0095,,581870.0,493600.0,0.0,1273.0,,12.8,94.57,,1.92,1,has,has
Monterey Wharf,MW,2013-06-10,0.0006,,43663.0,30610.0,0.0,450.0,,14.5,7.27,,3.81,1,has,has
Monterey Wharf,MW,2013-06-17,0.0022,,147033.0,124993.0,0.0,250.0,,14.8,9.16,,4.39,1,has,has
Monterey Wharf,MW,2013-06-24,0.0065,,273039.0,225175.0,0.0,0.0,,15.4,27.06,,6.29,1,has,has
Monterey Wharf,MW,2013-07-01,0.0025,,174663.0,135261.0,0.0,0.0,,14.8,18.33,,7.54,1,has,has
Monterey Wharf,MW,2013-07-08,0.0,,44124.0,37222.0,0.0,3451.0,,16.2,5.24,,6.67,1,has,has
Monterey Wharf,MW,2013-07-15,0.0,,11575.0,6645.0,0.0,7935.0,,17.1,13.95,,3.96,1,has,has
Monterey Wharf,MW,2013-07-22,0.0006,,144536.0,131333.0,0.0,236.0,,16.7,37.67,,4.65,1,has,has
Monterey Wharf,MW,2013-07-29,0.0003,,181319.0,153269.0,0.0,50.0,,14.7,32.98,,3.95,1,has,has
Monterey Wharf,MW,2013-08-05,0.0007,,432515.0,386902.0,0.0,0.0,,14.8,57.07,,6.7,1,has,has
Monterey Wharf,MW,2013-08-12,0.0,,156061.0,107055.0,0.0,0.0,,14.7,15.0,,4.87,1,has,has
Monterey Wharf,MW,2013-08-19,0.0005,,489522.0,392053.0,50.0,100.0,,15.2,38.47,,0.28,1,has,has
Monterey Wharf,MW,2013-08-26,0.0,,4051.0,3601.0,0.0,225.0,,17.0,4.45,,2.59,1,has,has
Monterey Wharf,MW,2013-09-02,0.001,,532402.0,407447.0,0.0,0.0,,15.4,38.41,,5.17,1,has,has
Monterey Wharf,MW,2013-09-09,,,517012.0,450136.0,0.0,0.0,,14.7,30.0,,,1,partial,has
Monterey Wharf,MW,2013-09-16,,,241965.5,162913.0,0.0,357.5,,,20.5,,,2,partial,partial
Monterey Wharf,MW,2013-09-23,0.0,,17920.0,15090.0,236.0,200.0,,15.5,54.16,,4.43,1,has,has
Monterey Wharf,MW,2013-09-30,,,7074.0,5574.0,858.0,2144.0,,,,,,1,partial,none
Monterey Wharf,MW,2013-10-07,,,81024.0,74275.0,900.0,550.0,,13.0,18.07,,,1,partial,has
Monterey Wharf,MW,2013-10-14,0.0053,,84025.0,70094.0,0.0,214.0,,13.6,8.65,,13.66,1,has,has
Monterey Wharf,MW,2013-11-04,0.0,,0.0,0.0,429.0,214.0,,12.4,17.77,,17.1,1,has,has
Monterey Wharf,MW,2013-11-11,1.3686,,132044.0,130064.0,660.0,220.0,,13.4,41.83,,7.83,1,has,has
Monterey Wharf,MW,2013-11-18,,,1206.0,1206.0,0.0,200.0,,13.7,2.69,,15.21,1,partial,has
Monterey Wharf,MW,2013-11-25,0.0467,,0.0,0.0,0.0,0.0,,11.7,4.0,,15.91,1,has,has
Monterey Wharf,MW,2013-12-02,0.0098,,0.0,0.0,0.0,724.0,,11.1,2.88,,8.53,1,has,has
Monterey Wharf,MW,2013-12-09,0.0025,,0.0,0.0,0.0,204.0,,9.3,2.65,,16.56,1,has,has
Monterey Wharf,MW,2013-12-16,0.0004,,0.0,0.0,75.0,175.0,,12.4,4.74,,11.34,1,has,has
Monterey Wharf,MW,2014-01-06,0.0,,0.0,0.0,0.0,220.0,,12.8,3.66,,5.49,1,has,has
Monterey Wharf,MW,2014-01-13,0.0002,,1286.0,0.0,0.0,214.0,,12.3,5.42,,11.04,1,has,has
Monterey Wharf,MW,2014-01-20,0.0003,,198.0,0.0,0.0,0.0,,11.6,1.32,,9.89,1,has,has
Monterey Wharf,MW,2014-01-27,0.0002,,0.0,0.0,0.0,10.0,,14.8,2.69,,8.06,1,has,has
Monterey Wharf,MW,2014-02-03,0.0008,,0.0,0.0,0.0,198.0,,12.4,1.5,,7.09,1,has,has
Monterey Wharf,MW,2014-02-10,0.0004,,0.0,0.0,0.0,10.0,,13.3,6.68,,7.3,1,has,has
Monterey Wharf,MW,2014-02-17,0.003,,0.0,0.0,0.0,10.0,,13.8,3.08,,6.92,1,has,has
Monterey Wharf,MW,2014-02-24,0.1998,,6913.0,1152.0,0.0,10.0,,13.9,12.65,,5.4,1,has,has
Monterey Wharf,MW,2014-03-03,1.2344,,45271.0,42912.0,0.0,0.0,,13.7,4.67,,5.86,1,has,has
Monterey Wharf,MW,2014-03-10,0.9815,,21313.0,19700.0,0.0,0.0,,13.9,23.51,,4.61,1,has,has
Monterey Wharf,MW,2014-03-17,6.1667,,17646.0,16852.0,0.0,0.0,,12.6,9.69,,11.9,1,has,has
Monterey Wharf,MW,2014-03-24,5.2711,,560512.0,558270.0,0.0,0.0,,13.0,120.05,,3.47,1,has,has
Monterey Wharf,MW,2014-03-31,0.2901,,1044.0,209.0,0.0,0.0,,13.2,10.23,,3.83,1,has,has
Monterey Wharf,MW,2014-04-07,2.2536,,147001.0,145844.0,0.0,0.0,,13.4,10.21,,6.63,1,has,has
Monterey Wharf,MW,2014-04-14,2.6083,,76343.0,74511.0,0.0,0.0,,14.9,37.1,,2.03,1,has,has
Monterey Wharf,MW,2014-04-21,0.5547,,85204.0,60580.0,0.0,10.0,,12.9,75.69,,5.16,1,has,has
Monterey Wharf,MW,2014-04-28,0.1359,,29366.0,11575.0,0.0,141.0,,15.6,12.75,,11.68,1,has,has
Monterey Wharf,MW,2014-05-05,0.6665,,271849.0,260649.0,0.0,0.0,,12.7,29.8,,5.22,1,has,has
Monterey Wharf,MW,2014-05-12,2.1482,,295937.0,281330.0,0.0,252.0,,16.5,11.25,,4.4,1,has,has
Monterey Wharf,MW,2014-05-26,1.1716,,82878.0,70456.0,0.0,203.0,,13.3,17.16,,2.54,1,has,has
Monterey Wharf,MW,2014-06-02,0.2371,,113209.0,92278.0,0.0,0.0,,12.4,21.91,,5.17,1,has,has
Monterey Wharf,MW,2014-06-09,0.0203,,107606.0,94745.0,50.0,200.0,,15.0,12.19,,1.04,1,has,has
Monterey Wharf,MW,2014-06-16,0.0306,,47822.0,44124.0,0.0,0.0,,15.6,23.23,,4.52,1,has,has
Monterey Wharf,MW,2014-06-23,0.0032,,70527.0,62837.0,0.0,220.0,,15.1,29.4,,6.0,1,has,has
Monterey Wharf,MW,2014-06-30,0.4994,,183864.0,164797.0,,,,15.0,26.86,,4.73,1,has,has
Monterey Wharf,MW,2014-07-07,0.3759,,142478.0,109869.0,0.0,0.0,,14.4,18.53,,2.42,1,has,has
Monterey Wharf,MW,2014-07-14,0.878,,106746.0,86940.0,0.0,102.0,,16.6,11.07,,4.63,1,has,has
Monterey Wharf,MW,2014-07-21,,,0.0,0.0,0.0,1928.0,,18.4,3.84,,4.94,1,partial,has
Monterey Wharf,MW,2014-07-28,0.3688,,1157.0,964.0,1736.0,578.0,,18.5,22.41,,7.09,1,has,has
Monterey Wharf,MW,2014-08-04,0.0914,,90209.0,60682.0,2851.0,0.0,,17.6,8.34,,4.91,1,has,has
Monterey Wharf,MW,2014-08-11,0.0163,,168200.0,123197.0,1018.0,0.0,,16.2,19.55,,3.23,1,has,has
Monterey Wharf,MW,2014-08-18,0.0151,,141471.0,108027.0,214.0,0.0,,16.0,7.65,,7.28,1,has,has
Monterey Wharf,MW,2014-08-25,0.0479,,238786.0,158411.0,214.0,0.0,,18.1,9.32,,1.97,1,has,has
Monterey Wharf,MW,2014-09-01,0.0011,,965.0,193.0,579.0,0.0,,18.5,13.67,,3.53,1,has,has
Monterey Wharf,MW,2014-09-08,0.0018,,10589.0,8553.0,0.0,204.0,,17.4,8.18,,7.5,1,has,has
Monterey Wharf,MW,2014-09-15,0.0017,,34916.0,34145.0,0.0,336.0,,16.7,6.92,,2.01,1,has,has
Monterey Wharf,MW,2014-09-22,0.0005,,3344.0,2717.0,0.0,0.0,,17.9,3.87,,5.48,1,has,has
Monterey Wharf,MW,2014-09-29,0.0002,,5787.0,4930.0,0.0,0.0,,17.3,16.39,,4.89,1,has,has
Monterey Wharf,MW,2014-10-06,0.0108,,122848.0,120410.0,0.0,0.0,,16.0,13.39,,1.31,1,has,has
Monterey Wharf,MW,2014-10-13,0.0021,,9066.0,8874.0,0.0,285.0,,16.3,6.1,,2.94,1,has,has
Monterey Wharf,MW,2014-10-20,0.001,,0.0,0.0,0.0,0.0,,17.2,2.35,,5.54,1,has,has
Monterey Wharf,MW,2014-10-27,0.0006,,210.0,210.0,0.0,0.0,,,7.79,,3.52,1,has,partial
Monterey Wharf,MW,2014-11-03,0.0008,,614.0,409.0,0.0,205.0,,16.2,13.96,,8.41,1,has,has
Monterey Wharf,MW,2014-11-10,0.0009,,8145.0,5787.0,0.0,0.0,,14.5,6.32,,4.23,1,has,has
Monterey Wharf,MW,2014-11-17,0.0004,,1586.0,1190.0,0.0,0.0,,15.1,3.54,,4.44,1,has,has
Monterey Wharf,MW,2014-11-24,0.0004,,0.0,0.0,0.0,0.0,,16.1,2.62,,5.43,1,has,has
Monterey Wharf,MW,2014-12-01,0.0004,,0.0,0.0,0.0,0.0,,15.7,2.95,,7.16,1,has,has
Monterey Wharf,MW,2014-12-15,0.0007,,0.0,0.0,0.0,0.0,,16.3,2.67,,4.39,1,has,has
Monterey Wharf,MW,2014-12-22,0.0006,,1726.0,0.0,0.0,0.0,,16.8,3.7,,10.92,1,has,has
Monterey Wharf,MW,2014-12-29,0.0,,1479.0,0.0,0.0,0.0,,14.3,4.24,,8.49,1,has,has
Monterey Wharf,MW,2015-01-12,0.0004,,1929.0,1072.0,0.0,0.0,,13.9,2.77,,1.8,1,has,has
Monterey Wharf,MW,2015-01-19,0.0003,,5894.0,4008.0,0.0,0.0,,15.0,,,1.14,1,has,partial
Monterey Wharf,MW,2015-01-26,0.0,,0.0,0.0,0.0,0.0,,14.2,2.36,,3.87,1,has,has
Monterey Wharf,MW,2015-02-02,0.0,,857.0,0.0,0.0,214.0,,14.5,4.17,,1.55,1,has,has
Monterey Wharf,MW,2015-02-09,0.0003,,1286.0,0.0,0.0,0.0,,14.9,3.19,,3.13,1,has,has
Monterey Wharf,MW,2015-02-16,0.0,,0.0,0.0,0.0,214.0,,15.0,4.46,,3.54,1,has,has
Monterey Wharf,MW,2015-02-23,0.0,,0.0,0.0,0.0,110.0,,15.5,10.53,,5.45,1,has,has
Monterey Wharf,MW,2015-03-02,0.0002,,1286.0,0.0,0.0,1286.0,,15.5,9.78,,3.45,1,has,has
Monterey Wharf,MW,2015-03-09,0.008,,26579.0,13074.0,70.0,142.0,,13.9,14.51,,1.5,1,has,has
Monterey Wharf,MW,2015-03-16,0.0023,,8573.0,7930.0,0.0,70.0,,14.3,1.17,,3.0,1,has,has
Monterey Wharf,MW,2015-03-23,0.0009,,0.0,0.0,0.0,141.0,,15.5,7.61,,3.34,1,has,has
Monterey Wharf,MW,2015-03-30,0.003,,8360.0,7717.0,0.0,0.0,,13.9,9.39,,7.39,1,has,has
Monterey Wharf,MW,2015-04-06,0.0114,,59802.0,47585.0,0.0,0.0,,11.7,21.82,,6.46,1,has,has
Monterey Wharf,MW,2015-04-13,0.0286,,29876.0,27062.0,0.0,108.0,,12.5,13.13,,3.43,1,has,has
